"","Data_Scientist_Skills_ID","Company","Web_scrape_date","state","job_post_link"
"59",2,"Deloitte",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpetAhtYQED-V7CCI0ZA8vfYA-_lRlKhPw6BT146FI1D-089TTA6b7rR35mjFQXU6K3FvPbBs-WDB2sijwJc7SyGlLBikHZfh_pOwNGP71ZEAdpLav2Wt-08mxd9VAjwGR9cH7KI2hOzov7Ms1RUFmhLAXTLnoR-r1V4zja7UUKEpUJU1t6n0EpwSIWrNMUyjNjP0NUCW23JfOMfQd2MfQ_PdBtMI1R7mW-FU0WS7AztfU0GSkfB9MzeFPKY8Frk0uZ0n6d-_GjKSF9Bs3ZKTUKCZhG0ym-O2iXjLj_o_vgfCPNsfZx7694x5cfcdT3AteF1XHHEofiQtwI02n896tfU31BkJss6J87ceUEx_mxFX9AGbTCuUG3owblI0cdqUDq0R4CwQHEsNpqK_qA1oPpPbZitNVpVfbKpo3xJ6uFOyVTVTGcmpbzWQ==&vjs=3&p=4&sk=&fvj=0"
"60",12,"Quest Groups LLC",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CINkGedeUSmfoCD6vzIo7nqDgc1O7Ij50xtHbnUDtgdnRvMdLQBRXYG5gtOfJ3Va02of8kg1VfdMuKdphvIpMPmeynQADeiZ11NfG0wpQx4hOTpk9c12TK_az10UfrGEqD0nbAMNx96WnM_k8jqI_nrzDNgUUGVqJH0FZLUd5JpbquW96crNdzFRP11pc2-IArRa7DPAdX4M-b1o_bgV019d9mRTgzrnYUBXZOcPrSUFPVLNZveNIIzqec7wd-UYqiKFI7RiLC1gLT-6uVqr2aQCUUERYlYmXShs9ZkmRV3FcGJuS5MStEynZLfZSCNTTBu6Fr_1m_IG8cP5bhJRGt3IexC8YlQr71APmZR8zxoEyUjKVNWhF6kM0s6WBcA1Q8WjF1hXgnm58i6M7fO0CkNp76YVhcUXQ1AMfP8r0Pb70PwzwCbxEs&vjs=3&p=3&sk=&fvj=1"
"61",13,"BlackRock",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CrOCDqAIDcLz3WrAskx0HJAXGy4Qvvp74sQIT5tIBWRSrsgg3Mzq39bZzvw1GDSMfj_tXmMaszXvImEUtg-010kK4nzmipQES_hDPQvJMOmP5UM_J7MnGmyG-nvmk0IlAarh7YnVwTKkQ8aPbxpTt0HlVaUYcBMl0BRBQkV5bpbwPZNc8ZFm5mfAMDYcMkzXnwPgJSjyzrtlx66twiog78Iah2eToEZ_mmgICHu8maKoBrhBQPfYl21pK0cEAtKXYLSr6f4fNgBO2-2FDIpkJciDLieu401kQlMjKBqXYGHp2-NZuPCVGVP4IHBQBjNTO9ESEaNhyXwxNfh1YfdbfXXLaH7VSOCJsb5EDpfsLwrP9ZopTJAiWpBr7CL4rS4EcbkrCsNEe5zKezuR5SeqhPTCUMEqHODfU=&vjs=3&p=1&sk=&fvj=0"
"62",12,"Heitmeyer Consulting",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=56e03b7bf345dc3c&fccid=992667826d5f7aa4&vjs=3"
"63",11,"Heitmeyer Consulting",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=56e03b7bf345dc3c&fccid=992667826d5f7aa4&vjs=3"
"64",4,"Heitmeyer Consulting",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=56e03b7bf345dc3c&fccid=992667826d5f7aa4&vjs=3"
"65",2,"Heitmeyer Consulting",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=56e03b7bf345dc3c&fccid=992667826d5f7aa4&vjs=3"
"66",2,"Thasos Group",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9f415094b1c2f563&fccid=56a26d4c816e53d1&vjs=3"
"67",11,"Harry's",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=794c824edecc681d&fccid=88abe56df2404a30&vjs=3"
"68",2,"Harry's",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=794c824edecc681d&fccid=88abe56df2404a30&vjs=3"
